"Probe #","Sample (f)","Timestamp"
4,39.52,"2018-12-13 23:02:16"
5,718.07,"2018-12-13 23:02:16"
1,40.91,"2018-12-13 23:02:17"
2,41.84,"2018-12-13 23:02:17"
3,39.84,"2018-12-13 23:02:17"
4,39.37,"2018-12-13 23:02:17"
5,731.73,"2018-12-13 23:02:17"
1,40.89,"2018-12-13 23:02:18"
2,41.88,"2018-12-13 23:02:18"
3,39.9,"2018-12-13 23:02:18"
4,39.58,"2018-12-13 23:02:18"
5,745.08,"2018-12-13 23:02:18"
1,41.06,"2018-12-13 23:02:20"
2,41.67,"2018-12-13 23:02:20"
3,39.85,"2018-12-13 23:02:20"
4,39.57,"2018-12-13 23:02:20"
5,747.25,"2018-12-13 23:02:20"
1,40.96,"2018-12-13 23:02:21"
2,42.01,"2018-12-13 23:02:21"
3,40.04,"2018-12-13 23:02:21"
4,39.54,"2018-12-13 23:02:21"
5,749.01,"2018-12-13 23:02:21"
1,41.01,"2018-12-13 23:02:22"
2,41.93,"2018-12-13 23:02:22"
3,39.79,"2018-12-13 23:02:22"
4,39.57,"2018-12-13 23:02:22"
5,761.32,"2018-12-13 23:02:22"
1,40.84,"2018-12-13 23:02:23"
2,42.1,"2018-12-13 23:02:23"
3,40.15,"2018-12-13 23:02:23"
4,39.52,"2018-12-13 23:02:23"
5,794.32,"2018-12-13 23:02:23"
1,41.08,"2018-12-13 23:02:24"
2,42.07,"2018-12-13 23:02:24"
3,40.49,"2018-12-13 23:02:24"
4,39.64,"2018-12-13 23:02:24"
5,828.72,"2018-12-13 23:02:24"
1,41.27,"2018-12-13 23:02:25"
2,42.1,"2018-12-13 23:02:25"
3,40.14,"2018-12-13 23:02:25"
4,39.78,"2018-12-13 23:02:25"
5,849.33,"2018-12-13 23:02:25"
1,41.39,"2018-12-13 23:02:27"
2,41.99,"2018-12-13 23:02:27"
3,40.35,"2018-12-13 23:02:27"
4,39.41,"2018-12-13 23:02:27"
5,862.17,"2018-12-13 23:02:27"
1,41.31,"2018-12-13 23:02:28"
2,42.1,"2018-12-13 23:02:28"
3,40.26,"2018-12-13 23:02:28"
4,39.58,"2018-12-13 23:02:28"
5,876.59,"2018-12-13 23:02:28"
1,41.27,"2018-12-13 23:02:29"
2,41.89,"2018-12-13 23:02:29"
3,40.51,"2018-12-13 23:02:29"
4,39.65,"2018-12-13 23:02:29"
5,900.01,"2018-12-13 23:02:29"
1,41.17,"2018-12-13 23:02:30"
2,42.15,"2018-12-13 23:02:30"
3,40.4,"2018-12-13 23:02:30"
4,39.93,"2018-12-13 23:02:30"
5,905.59,"2018-12-13 23:02:30"
1,41.05,"2018-12-13 23:02:31"
2,42.25,"2018-12-13 23:02:31"
3,40.65,"2018-12-13 23:02:31"
4,39.58,"2018-12-13 23:02:31"
5,910.55,"2018-12-13 23:02:31"
1,40.62,"2018-12-13 23:02:33"
2,42.51,"2018-12-13 23:02:33"
3,41.08,"2018-12-13 23:02:33"
4,39.88,"2018-12-13 23:02:33"
5,911.8,"2018-12-13 23:02:33"
1,41.08,"2018-12-13 23:02:34"
2,42.39,"2018-12-13 23:02:34"
3,40.65,"2018-12-13 23:02:34"
4,39.77,"2018-12-13 23:02:34"
5,946.77,"2018-12-13 23:02:34"
1,41.23,"2018-12-13 23:02:35"
2,42.45,"2018-12-13 23:02:35"
3,40.94,"2018-12-13 23:02:35"
4,39.46,"2018-12-13 23:02:35"
5,984.22,"2018-12-13 23:02:35"
1,41.6,"2018-12-13 23:02:36"
2,42.24,"2018-12-13 23:02:36"
3,41.14,"2018-12-13 23:02:36"
4,39.56,"2018-12-13 23:02:36"
5,1014.9,"2018-12-13 23:02:36"
1,41.12,"2018-12-13 23:02:37"
2,42.58,"2018-12-13 23:02:37"
3,41.14,"2018-12-13 23:02:37"
4,39.63,"2018-12-13 23:02:37"
5,1039.76,"2018-12-13 23:02:37"
1,41.41,"2018-12-13 23:02:38"
2,42.29,"2018-12-13 23:02:38"
3,40.92,"2018-12-13 23:02:38"
4,39.41,"2018-12-13 23:02:38"
5,1063.97,"2018-12-13 23:02:38"
1,41.09,"2018-12-13 23:02:40"
2,42.35,"2018-12-13 23:02:40"
3,41.23,"2018-12-13 23:02:40"
4,39.46,"2018-12-13 23:02:40"
5,1085.83,"2018-12-13 23:02:40"
1,41.23,"2018-12-13 23:02:41"
2,42.21,"2018-12-13 23:02:41"
3,41.25,"2018-12-13 23:02:41"
4,40.19,"2018-12-13 23:02:41"
5,1109.26,"2018-12-13 23:02:41"
1,41.42,"2018-12-13 23:02:42"
2,42.19,"2018-12-13 23:02:42"
3,41.57,"2018-12-13 23:02:42"
4,39.61,"2018-12-13 23:02:42"
5,1122.88,"2018-12-13 23:02:42"
1,41.36,"2018-12-13 23:02:43"
2,42.41,"2018-12-13 23:02:43"
3,41.33,"2018-12-13 23:02:43"
4,39.94,"2018-12-13 23:02:43"
5,1137.27,"2018-12-13 23:02:43"
1,41.51,"2018-12-13 23:02:44"
2,42.47,"2018-12-13 23:02:44"
3,41.5,"2018-12-13 23:02:44"
4,39.93,"2018-12-13 23:02:44"
5,1139.83,"2018-12-13 23:02:44"
1,41.56,"2018-12-13 23:02:46"
2,42.55,"2018-12-13 23:02:46"
3,41.65,"2018-12-13 23:02:46"
4,39.99,"2018-12-13 23:02:46"
5,1143.46,"2018-12-13 23:02:46"
1,41.61,"2018-12-13 23:02:47"
2,42.43,"2018-12-13 23:02:47"
3,41.7,"2018-12-13 23:02:47"
4,39.8,"2018-12-13 23:02:47"
5,1139.73,"2018-12-13 23:02:47"
1,41.41,"2018-12-13 23:02:48"
2,42.52,"2018-12-13 23:02:48"
3,41.78,"2018-12-13 23:02:48"
4,39.8,"2018-12-13 23:02:48"
5,1144.64,"2018-12-13 23:02:48"
1,41.36,"2018-12-13 23:02:49"
2,42.22,"2018-12-13 23:02:49"
3,41.87,"2018-12-13 23:02:49"
4,39.75,"2018-12-13 23:02:49"
5,1145.82,"2018-12-13 23:02:49"
1,41.28,"2018-12-13 23:02:50"
2,42.38,"2018-12-13 23:02:50"
3,41.74,"2018-12-13 23:02:50"
4,39.76,"2018-12-13 23:02:50"
5,1144.55,"2018-12-13 23:02:50"
1,41.44,"2018-12-13 23:02:51"
2,42.56,"2018-12-13 23:02:51"
3,42.12,"2018-12-13 23:02:51"
4,40.01,"2018-12-13 23:02:51"
5,1150.21,"2018-12-13 23:02:51"
1,41.44,"2018-12-13 23:02:53"
2,42.44,"2018-12-13 23:02:53"
3,42.02,"2018-12-13 23:02:53"
4,39.59,"2018-12-13 23:02:53"
5,1160.99,"2018-12-13 23:02:53"
1,41.55,"2018-12-13 23:02:54"
2,42.63,"2018-12-13 23:02:54"
3,42.08,"2018-12-13 23:02:54"
4,39.92,"2018-12-13 23:02:54"
5,1175.88,"2018-12-13 23:02:54"
1,41.81,"2018-12-13 23:02:55"
2,42.43,"2018-12-13 23:02:55"
3,42.32,"2018-12-13 23:02:55"
4,39.54,"2018-12-13 23:02:55"
5,1188.76,"2018-12-13 23:02:55"
1,41.22,"2018-12-13 23:02:56"
2,42.5,"2018-12-13 23:02:56"
3,42.62,"2018-12-13 23:02:56"
4,39.67,"2018-12-13 23:02:56"
5,1184.01,"2018-12-13 23:02:56"
1,41.33,"2018-12-13 23:02:57"
2,42.65,"2018-12-13 23:02:57"
3,42.4,"2018-12-13 23:02:57"
4,40.04,"2018-12-13 23:02:57"
5,1179.4,"2018-12-13 23:02:57"
1,41.54,"2018-12-13 23:02:59"
2,42.47,"2018-12-13 23:02:59"
3,42.71,"2018-12-13 23:02:59"
4,39.86,"2018-12-13 23:02:59"
5,1182.19,"2018-12-13 23:02:59"
1,41.74,"2018-12-13 23:03:00"
2,42.67,"2018-12-13 23:03:00"
3,42.8,"2018-12-13 23:03:00"
4,40.08,"2018-12-13 23:03:00"
5,1179.41,"2018-12-13 23:03:00"
1,41.52,"2018-12-13 23:03:01"
2,42.71,"2018-12-13 23:03:01"
3,42.57,"2018-12-13 23:03:01"
4,39.88,"2018-12-13 23:03:01"
5,1180.1,"2018-12-13 23:03:01"
1,41.51,"2018-12-13 23:03:02"
2,42.42,"2018-12-13 23:03:02"
3,42.75,"2018-12-13 23:03:02"
4,39.77,"2018-12-13 23:03:02"
5,1186.86,"2018-12-13 23:03:02"
1,41.52,"2018-12-13 23:03:03"
2,42.43,"2018-12-13 23:03:03"
3,43.06,"2018-12-13 23:03:03"
4,39.8,"2018-12-13 23:03:03"
5,1182.44,"2018-12-13 23:03:03"
1,41.89,"2018-12-13 23:03:04"
2,42.61,"2018-12-13 23:03:04"
3,43.21,"2018-12-13 23:03:04"
4,40.12,"2018-12-13 23:03:04"
5,1173.5,"2018-12-13 23:03:04"
1,41.7,"2018-12-13 23:03:06"
2,42.73,"2018-12-13 23:03:06"
3,43.39,"2018-12-13 23:03:06"
4,40.02,"2018-12-13 23:03:06"
5,1162.68,"2018-12-13 23:03:06"
1,41.55,"2018-12-13 23:03:07"
2,42.63,"2018-12-13 23:03:07"
3,43.59,"2018-12-13 23:03:07"
4,39.82,"2018-12-13 23:03:07"
5,1154.23,"2018-12-13 23:03:07"
1,41.89,"2018-12-13 23:03:08"
2,42.7,"2018-12-13 23:03:08"
3,43.94,"2018-12-13 23:03:08"
4,40.09,"2018-12-13 23:03:08"
5,1159.85,"2018-12-13 23:03:08"
1,41.56,"2018-12-13 23:03:09"
2,42.8,"2018-12-13 23:03:09"
3,43.92,"2018-12-13 23:03:09"
4,40.07,"2018-12-13 23:03:09"
5,1157.6,"2018-12-13 23:03:09"
1,41.75,"2018-12-13 23:03:10"
2,42.89,"2018-12-13 23:03:10"
3,43.92,"2018-12-13 23:03:10"
4,39.76,"2018-12-13 23:03:10"
5,1160.38,"2018-12-13 23:03:10"
1,41.59,"2018-12-13 23:03:12"
2,42.72,"2018-12-13 23:03:12"
3,44.31,"2018-12-13 23:03:12"
4,39.98,"2018-12-13 23:03:12"
5,1161.23,"2018-12-13 23:03:12"
1,41.95,"2018-12-13 23:03:13"
2,42.61,"2018-12-13 23:03:13"
3,44.49,"2018-12-13 23:03:13"
4,40.15,"2018-12-13 23:03:13"
5,1155.8,"2018-12-13 23:03:13"
1,41.66,"2018-12-13 23:03:14"
2,42.75,"2018-12-13 23:03:14"
3,44.57,"2018-12-13 23:03:14"
4,40.3,"2018-12-13 23:03:14"
5,1157.64,"2018-12-13 23:03:14"
1,41.81,"2018-12-13 23:03:15"
2,42.88,"2018-12-13 23:03:15"
3,44.5,"2018-12-13 23:03:15"
4,40.19,"2018-12-13 23:03:15"
5,1158.59,"2018-12-13 23:03:15"
1,41.73,"2018-12-13 23:03:16"
2,42.8,"2018-12-13 23:03:16"
3,44.81,"2018-12-13 23:03:16"
4,40.11,"2018-12-13 23:03:16"
5,1145.9,"2018-12-13 23:03:16"
1,41.84,"2018-12-13 23:03:17"
2,42.78,"2018-12-13 23:03:17"
3,45.21,"2018-12-13 23:03:17"
4,40.15,"2018-12-13 23:03:17"
5,1129.65,"2018-12-13 23:03:17"
1,41.94,"2018-12-13 23:03:19"
2,42.97,"2018-12-13 23:03:19"
3,45.48,"2018-12-13 23:03:19"
4,40.07,"2018-12-13 23:03:19"
5,1124.82,"2018-12-13 23:03:19"
1,41.79,"2018-12-13 23:03:20"
2,42.7,"2018-12-13 23:03:20"
3,45.53,"2018-12-13 23:03:20"
4,40.1,"2018-12-13 23:03:20"
5,1113.83,"2018-12-13 23:03:20"
1,41.65,"2018-12-13 23:03:21"
2,42.96,"2018-12-13 23:03:21"
3,45.67,"2018-12-13 23:03:21"
4,40.13,"2018-12-13 23:03:21"
5,1106.73,"2018-12-13 23:03:21"
1,41.69,"2018-12-13 23:03:22"
2,43.11,"2018-12-13 23:03:22"
3,46.13,"2018-12-13 23:03:22"
4,40.06,"2018-12-13 23:03:22"
5,1102.73,"2018-12-13 23:03:22"
1,41.93,"2018-12-13 23:03:23"
2,43.14,"2018-12-13 23:03:23"
3,46.51,"2018-12-13 23:03:23"
4,40.03,"2018-12-13 23:03:23"
5,1093.92,"2018-12-13 23:03:23"
1,41.97,"2018-12-13 23:03:25"
2,42.87,"2018-12-13 23:03:25"
3,46.93,"2018-12-13 23:03:25"
4,40.09,"2018-12-13 23:03:25"
5,1090.09,"2018-12-13 23:03:25"
1,42.07,"2018-12-13 23:03:26"
2,43.25,"2018-12-13 23:03:26"
3,46.82,"2018-12-13 23:03:26"
4,40.31,"2018-12-13 23:03:26"
5,1089.2,"2018-12-13 23:03:26"
1,42.1,"2018-12-13 23:03:27"
2,43.17,"2018-12-13 23:03:27"
3,47.19,"2018-12-13 23:03:27"
4,40.33,"2018-12-13 23:03:27"
5,1097.65,"2018-12-13 23:03:27"
1,42.05,"2018-12-13 23:03:28"
2,43.33,"2018-12-13 23:03:28"
3,47.4,"2018-12-13 23:03:28"
4,40.24,"2018-12-13 23:03:28"
5,1113.6,"2018-12-13 23:03:28"
1,42.06,"2018-12-13 23:03:29"
2,42.97,"2018-12-13 23:03:29"
3,47.83,"2018-12-13 23:03:29"
4,40.32,"2018-12-13 23:03:29"
5,1129.37,"2018-12-13 23:03:29"
1,42.03,"2018-12-13 23:03:31"
2,43.05,"2018-12-13 23:03:31"
3,48.42,"2018-12-13 23:03:31"
4,40.17,"2018-12-13 23:03:31"
5,1143.88,"2018-12-13 23:03:31"
1,41.97,"2018-12-13 23:03:32"
2,43.26,"2018-12-13 23:03:32"
3,48.58,"2018-12-13 23:03:32"
4,40.06,"2018-12-13 23:03:32"
5,1154.56,"2018-12-13 23:03:32"
1,42.13,"2018-12-13 23:03:33"
2,43.1,"2018-12-13 23:03:33"
3,48.89,"2018-12-13 23:03:33"
4,40.62,"2018-12-13 23:03:33"
5,1164.05,"2018-12-13 23:03:33"
1,42.1,"2018-12-13 23:03:34"
2,43.22,"2018-12-13 23:03:34"
3,49.37,"2018-12-13 23:03:34"
4,40.38,"2018-12-13 23:03:34"
5,1180.05,"2018-12-13 23:03:34"
1,42.14,"2018-12-13 23:03:35"
2,43.2,"2018-12-13 23:03:35"
3,49.77,"2018-12-13 23:03:35"
4,40.41,"2018-12-13 23:03:35"
5,1192.28,"2018-12-13 23:03:35"
1,42.04,"2018-12-13 23:03:36"
2,43.29,"2018-12-13 23:03:36"
3,50.38,"2018-12-13 23:03:36"
4,40.6,"2018-12-13 23:03:36"
5,1196.38,"2018-12-13 23:03:36"
1,42.18,"2018-12-13 23:03:38"
2,43.04,"2018-12-13 23:03:38"
3,50.56,"2018-12-13 23:03:38"
4,40.4,"2018-12-13 23:03:38"
5,1189.38,"2018-12-13 23:03:38"
1,41.99,"2018-12-13 23:03:39"
2,43.08,"2018-12-13 23:03:39"
3,50.97,"2018-12-13 23:03:39"
4,40.7,"2018-12-13 23:03:39"
5,1178.74,"2018-12-13 23:03:39"
1,42.19,"2018-12-13 23:03:40"
2,43.54,"2018-12-13 23:03:40"
3,51.48,"2018-12-13 23:03:40"
4,40.46,"2018-12-13 23:03:40"
5,1170.85,"2018-12-13 23:03:40"
1,42.33,"2018-12-13 23:03:41"
2,43.47,"2018-12-13 23:03:41"
3,51.46,"2018-12-13 23:03:41"
4,40.55,"2018-12-13 23:03:41"
5,1163.74,"2018-12-13 23:03:41"
1,42.15,"2018-12-13 23:03:42"
2,43.39,"2018-12-13 23:03:42"
3,52.26,"2018-12-13 23:03:42"
4,40.61,"2018-12-13 23:03:42"
5,1157.71,"2018-12-13 23:03:42"
1,42.25,"2018-12-13 23:03:44"
2,43.07,"2018-12-13 23:03:44"
3,52.89,"2018-12-13 23:03:44"
4,40.77,"2018-12-13 23:03:44"
5,1150.58,"2018-12-13 23:03:44"
1,42.19,"2018-12-13 23:03:45"
2,43.46,"2018-12-13 23:03:45"
3,52.94,"2018-12-13 23:03:45"
4,40.9,"2018-12-13 23:03:45"
5,1144.53,"2018-12-13 23:03:45"
1,42.15,"2018-12-13 23:03:46"
2,43.26,"2018-12-13 23:03:46"
3,53.74,"2018-12-13 23:03:46"
4,40.75,"2018-12-13 23:03:46"
5,1145.83,"2018-12-13 23:03:46"
1,42.2,"2018-12-13 23:03:47"
2,43.27,"2018-12-13 23:03:47"
3,54.01,"2018-12-13 23:03:47"
4,40.59,"2018-12-13 23:03:47"
5,1160.38,"2018-12-13 23:03:47"
1,42.17,"2018-12-13 23:03:48"
2,43.33,"2018-12-13 23:03:48"
3,54.43,"2018-12-13 23:03:48"
4,40.7,"2018-12-13 23:03:48"
5,1178.82,"2018-12-13 23:03:48"
1,42.35,"2018-12-13 23:03:49"
2,43.54,"2018-12-13 23:03:49"
3,54.93,"2018-12-13 23:03:49"
4,40.79,"2018-12-13 23:03:49"
5,1193.45,"2018-12-13 23:03:49"
1,42.42,"2018-12-13 23:03:51"
2,43.34,"2018-12-13 23:03:51"
3,55.21,"2018-12-13 23:03:51"
4,40.59,"2018-12-13 23:03:51"
5,1190.34,"2018-12-13 23:03:51"
1,42.41,"2018-12-13 23:03:52"
2,43.43,"2018-12-13 23:03:52"
3,55.81,"2018-12-13 23:03:52"
4,40.93,"2018-12-13 23:03:52"
5,1197.62,"2018-12-13 23:03:52"
1,42.39,"2018-12-13 23:03:53"
2,43.58,"2018-12-13 23:03:53"
3,56.27,"2018-12-13 23:03:53"
4,40.94,"2018-12-13 23:03:53"
5,1212.65,"2018-12-13 23:03:53"
1,42.27,"2018-12-13 23:03:54"
2,43.44,"2018-12-13 23:03:54"
3,57.12,"2018-12-13 23:03:54"
4,41.19,"2018-12-13 23:03:54"
5,1225.44,"2018-12-13 23:03:54"
1,42.39,"2018-12-13 23:03:55"
2,43.55,"2018-12-13 23:03:55"
3,57.45,"2018-12-13 23:03:55"
4,40.57,"2018-12-13 23:03:55"
5,1237.1,"2018-12-13 23:03:55"
1,42.58,"2018-12-13 23:03:57"
2,43.76,"2018-12-13 23:03:57"
3,57.68,"2018-12-13 23:03:57"
4,40.69,"2018-12-13 23:03:57"
5,1241.52,"2018-12-13 23:03:57"
1,42,"2018-12-13 23:03:58"
2,43.79,"2018-12-13 23:03:58"
3,58.25,"2018-12-13 23:03:58"
4,40.86,"2018-12-13 23:03:58"
5,1248.31,"2018-12-13 23:03:58"
1,42.41,"2018-12-13 23:03:59"
2,43.68,"2018-12-13 23:03:59"
3,58.87,"2018-12-13 23:03:59"
4,40.83,"2018-12-13 23:03:59"
5,1257.86,"2018-12-13 23:03:59"
1,42.74,"2018-12-13 23:04:00"
2,43.52,"2018-12-13 23:04:00"
3,59.08,"2018-12-13 23:04:00"
4,40.87,"2018-12-13 23:04:00"
5,1264.75,"2018-12-13 23:04:00"
1,42.57,"2018-12-13 23:04:01"
2,43.44,"2018-12-13 23:04:01"
3,59.44,"2018-12-13 23:04:01"
4,41.09,"2018-12-13 23:04:01"
5,1263.43,"2018-12-13 23:04:01"
1,42.24,"2018-12-13 23:04:02"
2,43.69,"2018-12-13 23:04:02"
3,60.16,"2018-12-13 23:04:02"
4,40.94,"2018-12-13 23:04:02"
5,1260.13,"2018-12-13 23:04:02"
1,42.63,"2018-12-13 23:04:04"
2,43.87,"2018-12-13 23:04:04"
3,60.39,"2018-12-13 23:04:04"
4,40.95,"2018-12-13 23:04:04"
5,1263.62,"2018-12-13 23:04:04"
1,42.34,"2018-12-13 23:04:05"
2,43.88,"2018-12-13 23:04:05"
3,61.08,"2018-12-13 23:04:05"
4,41.03,"2018-12-13 23:04:05"
5,1272.24,"2018-12-13 23:04:05"
1,42.48,"2018-12-13 23:04:06"
2,44.05,"2018-12-13 23:04:06"
3,61.34,"2018-12-13 23:04:06"
4,41.2,"2018-12-13 23:04:06"
5,1285.59,"2018-12-13 23:04:06"
1,42.57,"2018-12-13 23:04:07"
2,43.68,"2018-12-13 23:04:07"
3,62.07,"2018-12-13 23:04:07"
4,40.93,"2018-12-13 23:04:07"
5,1289.8,"2018-12-13 23:04:07"
1,42.73,"2018-12-13 23:04:08"
2,44.14,"2018-12-13 23:04:08"
3,62.58,"2018-12-13 23:04:08"
4,41.16,"2018-12-13 23:04:08"
5,1293.32,"2018-12-13 23:04:08"
1,42.76,"2018-12-13 23:04:10"
2,43.81,"2018-12-13 23:04:10"
3,63.52,"2018-12-13 23:04:10"
4,41.22,"2018-12-13 23:04:10"
5,1287.57,"2018-12-13 23:04:10"
1,42.55,"2018-12-13 23:04:11"
2,44.02,"2018-12-13 23:04:11"
3,63.97,"2018-12-13 23:04:11"
4,41.15,"2018-12-13 23:04:11"
5,1281.66,"2018-12-13 23:04:11"
1,42.69,"2018-12-13 23:04:12"
2,43.87,"2018-12-13 23:04:12"
3,64.14,"2018-12-13 23:04:12"
4,41.3,"2018-12-13 23:04:12"
5,1270.37,"2018-12-13 23:04:12"
1,42.73,"2018-12-13 23:04:13"
2,44.11,"2018-12-13 23:04:13"
3,64.9,"2018-12-13 23:04:13"
4,41.1,"2018-12-13 23:04:13"
5,1256.84,"2018-12-13 23:04:13"
1,42.7,"2018-12-13 23:04:14"
2,43.96,"2018-12-13 23:04:14"
3,65.29,"2018-12-13 23:04:14"
4,41.29,"2018-12-13 23:04:14"
5,1240.6,"2018-12-13 23:04:14"
1,42.85,"2018-12-13 23:04:15"
2,43.91,"2018-12-13 23:04:15"
3,65.82,"2018-12-13 23:04:15"
4,41.31,"2018-12-13 23:04:15"
5,1222.63,"2018-12-13 23:04:15"
1,42.62,"2018-12-13 23:04:17"
2,44.2,"2018-12-13 23:04:17"
3,65.79,"2018-12-13 23:04:17"
4,41.49,"2018-12-13 23:04:17"
5,1206,"2018-12-13 23:04:17"
1,42.56,"2018-12-13 23:04:18"
2,44.07,"2018-12-13 23:04:18"
3,66.56,"2018-12-13 23:04:18"
4,41.43,"2018-12-13 23:04:18"
5,1189.74,"2018-12-13 23:04:18"
1,43.08,"2018-12-13 23:04:19"
2,43.77,"2018-12-13 23:04:19"
3,67.01,"2018-12-13 23:04:19"
4,41.4,"2018-12-13 23:04:19"
5,1173.96,"2018-12-13 23:04:19"
1,42.96,"2018-12-13 23:04:20"
2,44.23,"2018-12-13 23:04:20"
3,67.97,"2018-12-13 23:04:20"
4,41.52,"2018-12-13 23:04:20"
5,1158.4,"2018-12-13 23:04:20"
1,42.61,"2018-12-13 23:04:21"
2,44.03,"2018-12-13 23:04:21"
3,67.91,"2018-12-13 23:04:21"
4,41.11,"2018-12-13 23:04:21"
5,1144.25,"2018-12-13 23:04:21"
1,42.6,"2018-12-13 23:04:23"
2,44.39,"2018-12-13 23:04:23"
3,68.54,"2018-12-13 23:04:23"
4,41.32,"2018-12-13 23:04:23"
5,1130.05,"2018-12-13 23:04:23"
1,42.54,"2018-12-13 23:04:24"
2,44.04,"2018-12-13 23:04:24"
3,68.96,"2018-12-13 23:04:24"
4,41.45,"2018-12-13 23:04:24"
5,1116.51,"2018-12-13 23:04:24"
1,42.71,"2018-12-13 23:04:25"
2,44.44,"2018-12-13 23:04:25"
3,69.26,"2018-12-13 23:04:25"
4,41.39,"2018-12-13 23:04:25"
5,1103.4,"2018-12-13 23:04:25"
1,42.79,"2018-12-13 23:04:26"
2,44.27,"2018-12-13 23:04:26"
3,70.04,"2018-12-13 23:04:26"
4,41.58,"2018-12-13 23:04:26"
5,1091.62,"2018-12-13 23:04:26"
1,42.69,"2018-12-13 23:04:27"
2,44.22,"2018-12-13 23:04:27"
3,70.45,"2018-12-13 23:04:27"
4,41.43,"2018-12-13 23:04:27"
5,1079.86,"2018-12-13 23:04:27"
1,42.7,"2018-12-13 23:04:28"
2,44.25,"2018-12-13 23:04:28"
3,70.88,"2018-12-13 23:04:28"
4,41.55,"2018-12-13 23:04:28"
5,1068.31,"2018-12-13 23:04:28"
1,42.71,"2018-12-13 23:04:30"
2,44.32,"2018-12-13 23:04:30"
3,71.56,"2018-12-13 23:04:30"
4,41.82,"2018-12-13 23:04:30"
5,1057.69,"2018-12-13 23:04:30"
1,42.94,"2018-12-13 23:04:31"
2,44.54,"2018-12-13 23:04:31"
3,72.07,"2018-12-13 23:04:31"
4,41.64,"2018-12-13 23:04:31"
5,1047.58,"2018-12-13 23:04:31"
1,42.91,"2018-12-13 23:04:32"
2,44.27,"2018-12-13 23:04:32"
3,72.48,"2018-12-13 23:04:32"
4,41.71,"2018-12-13 23:04:32"
5,1037.06,"2018-12-13 23:04:32"
1,42.73,"2018-12-13 23:04:33"
2,44.51,"2018-12-13 23:04:33"
3,73.04,"2018-12-13 23:04:33"
4,41.92,"2018-12-13 23:04:33"
5,1027.19,"2018-12-13 23:04:33"
1,43.06,"2018-12-13 23:04:34"
2,44.58,"2018-12-13 23:04:34"
3,73.52,"2018-12-13 23:04:34"
4,41.87,"2018-12-13 23:04:34"
5,1018.1,"2018-12-13 23:04:34"
1,42.89,"2018-12-13 23:04:36"
2,44.18,"2018-12-13 23:04:36"
3,73.9,"2018-12-13 23:04:36"
4,41.66,"2018-12-13 23:04:36"
5,1009.05,"2018-12-13 23:04:36"
1,42.86,"2018-12-13 23:04:37"
2,44.15,"2018-12-13 23:04:37"
3,74.37,"2018-12-13 23:04:37"
4,41.92,"2018-12-13 23:04:37"
5,998.91,"2018-12-13 23:04:37"
1,43.1,"2018-12-13 23:04:38"
2,44.38,"2018-12-13 23:04:38"
3,74.62,"2018-12-13 23:04:38"
4,41.9,"2018-12-13 23:04:38"
5,988.35,"2018-12-13 23:04:38"
1,42.81,"2018-12-13 23:04:39"
2,44.37,"2018-12-13 23:04:39"
3,75.59,"2018-12-13 23:04:39"
4,41.84,"2018-12-13 23:04:39"
5,977.96,"2018-12-13 23:04:39"
1,43.27,"2018-12-13 23:04:40"
2,44.42,"2018-12-13 23:04:40"
3,75.63,"2018-12-13 23:04:40"
4,41.97,"2018-12-13 23:04:40"
5,967.79,"2018-12-13 23:04:40"
1,43,"2018-12-13 23:04:41"
2,44.37,"2018-12-13 23:04:41"
3,75.82,"2018-12-13 23:04:41"
4,41.88,"2018-12-13 23:04:41"
5,957.77,"2018-12-13 23:04:41"
1,43.01,"2018-12-13 23:04:43"
2,44.49,"2018-12-13 23:04:43"
3,76.34,"2018-12-13 23:04:43"
4,41.95,"2018-12-13 23:04:43"
5,948.86,"2018-12-13 23:04:43"
1,43.12,"2018-12-13 23:04:44"
2,44.45,"2018-12-13 23:04:44"
3,76.67,"2018-12-13 23:04:44"
4,42.11,"2018-12-13 23:04:44"
5,940.46,"2018-12-13 23:04:44"
1,43.13,"2018-12-13 23:04:45"
2,44.62,"2018-12-13 23:04:45"
3,77.08,"2018-12-13 23:04:45"
4,42.06,"2018-12-13 23:04:45"
5,932.04,"2018-12-13 23:04:45"
1,42.98,"2018-12-13 23:04:46"
2,44.6,"2018-12-13 23:04:46"
3,77.14,"2018-12-13 23:04:46"
4,42.39,"2018-12-13 23:04:46"
5,923.31,"2018-12-13 23:04:46"
1,43.02,"2018-12-13 23:04:47"
2,44.54,"2018-12-13 23:04:47"
3,77.78,"2018-12-13 23:04:47"
4,42.18,"2018-12-13 23:04:47"
5,914.25,"2018-12-13 23:04:47"
1,43.28,"2018-12-13 23:04:49"
2,44.37,"2018-12-13 23:04:49"
3,77.71,"2018-12-13 23:04:49"
4,42.37,"2018-12-13 23:04:49"
5,902.79,"2018-12-13 23:04:49"
1,43.31,"2018-12-13 23:04:50"
2,44.51,"2018-12-13 23:04:50"
3,78.17,"2018-12-13 23:04:50"
4,42.28,"2018-12-13 23:04:50"
5,890.4,"2018-12-13 23:04:50"
1,43,"2018-12-13 23:04:51"
2,44.56,"2018-12-13 23:04:51"
3,78.51,"2018-12-13 23:04:51"
4,42.28,"2018-12-13 23:04:51"
5,879.01,"2018-12-13 23:04:51"
1,43.17,"2018-12-13 23:04:52"
2,44.54,"2018-12-13 23:04:52"
3,79.08,"2018-12-13 23:04:52"
4,42.13,"2018-12-13 23:04:52"
